tier,review_score,grade,class_score,doc_id,page_id,date_guess,title,reason,doc_key,url
重点校订,128,A,90,538,929,1947/07/24 ~ 1947/07/24,蒋中正接熊式辉呈报匪将再度发动攻势请补充新兵拨购粮券币后批示饬国防部限期将新兵运至东北交接及批阅关于民主同盟对魏德迈来华拟出而领导民间势力之报告称民盟之言论…,组织直接命中：民主同盟、民盟；机关/情报：蒋中正；年份：1947,drnh:002-060100-00226-024,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIyNi0wMjQiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,128,A,90,539,930,1947/08/06 ~ 1947/08/06,蒋中正指示顾祝同加紧陇海路部署并接见司徒雷登商谈顾问团权责问题，中央常务委员会决议李济琛在港擅发宣言鼓动民变予以开除党籍并通过各级党团统一组织实施办法，民主同盟,组织直接命中：民主同盟；机关/情报：蒋中正；年份：1947,drnh:002-060100-00227-006,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIyNy0wMDYiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,128,A,90,562,953,1947/08/15 ~ 1947/08/15,杜聿明郑洞国电蒋中正白崇禧等匪近于哈市南岗成立独立三个师归民主联军总司令部直辖正训练中又哈市道外有匪民主同盟三个团约三千余另有匪民联二千余等,组织直接命中：民主同盟；机关/情报：蒋中正；年份：1947,drnh:002-090300-00168-057,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDE2OC0wNTciLCJhdHRyIjoiKyJ9XX0%3D
重点校订,128,A,90,578,969,1947/08/16 ~ 1947/08/16,俞济时呈蒋中正华南反动分子阴谋及民盟致魏德迈备忘录,组织直接命中：民盟；机关/情报：蒋中正；年份：1947,drnh:002-020400-00046-044,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDA0Ni0wNDQiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,128,A,90,513,904,1947/09/05 ~ 1947/09/05,蒋中正电示张嘉璈沈阳中央分行韩立如为民主同盟重要分子即调换,组织直接命中：民主同盟；机关/情报：蒋中正；年份：1947,drnh:002-010400-00006-034,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAxMDQwMC0wMDAwNi0wMzQiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,128,A,90,540,931,1947/09/05 ~ 1947/09/05,蒋中正电张嘉璈中央银行沈阳分行经理韩立如挑拨是非且经查明确为民主同盟重要份子应即撤换，陈立夫呈蒋中正请辞中央组织部长职，苏俄轮船擅载客货来沪我方外交部即向苏…,组织直接命中：民主同盟；机关/情报：蒋中正；年份：1947,drnh:002-060100-00228-005,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIyOC0wMDUiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,128,A,90,588,979,1947/09/05 ~ 1947/09/05,甘竞生呈蒋中正广西近情及意见民盟分子李任仁陈良佐与李济琛互通声气省府部分官员系民盟或共党另桂省师管反补充团有急速成立之必要等文电日报表,组织直接命中：民盟；机关/情报：蒋中正；年份：1947,drnh:002-080200-00537-008,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDIwMC0wMDUzNy0wMDgiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,128,A,90,541,932,1947/09/08 ~ 1947/09/08,谷正鼎徐佛观呈蒋中正民主同盟自政府颁布总动员令后即配合共匪积极在各大都市从事破坏活动影响动员拟令行政院将破坏总动员者依妨害国家总动员惩罚条例惩治通知民盟交出…,组织直接命中：民主同盟、民盟；机关/情报：蒋中正；年份：1947,drnh:002-060100-00228-008,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIyOC0wMDgiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,128,A,90,542,933,1947/10/04 ~ 1947/10/04,蒋中正接祝绍周呈报民主同盟份子杜斌丞密谋响应匪军暴动并贩卖烟毒有据经执行枪决又接郭忏呈拟黄河南岸十八个营据点守备工事方案等,组织直接命中：民主同盟；机关/情报：蒋中正；年份：1947,drnh:002-060100-00229-004,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIyOS0wMDQiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,128,A,90,530,921,1947/10/05 ~ 1947/10/05,祝绍周电蒋中正民主同盟分子杜斌丞密谋响应共军暴动经于七日枪决,组织直接命中：民主同盟；机关/情报：蒋中正；年份：1947,drnh:002-020400-00019-095,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAxOS0wOTUiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,128,A,90,543,934,1947/10/23 ~ 1947/10/23,蒋中正主持作战会报并召见张群吴铁城陈立夫等就选举方针与对民主同盟事有所指示等,组织直接命中：民主同盟；机关/情报：蒋中正；年份：1947,drnh:002-060100-00229-023,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIyOS0wMjMiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,128,A,90,526,917,1947/10/27 ~ 1947/10/27,军务局呈蒋中正民主同盟京沪重要人员被监视后多已逃匿,组织直接命中：民主同盟；机关/情报：蒋中正；年份：1947,drnh:002-020400-00011-053,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAxMS0wNTMiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,128,A,90,620,1011,1947/10/30 ~ 1947/10/30,沈鸿烈电蒋中正张群浙大学生自今日起罢课三天并于午后集合四百余人赴法院慰问被捕同学现校内尚有共党民盟分子为预防奸党乘机扰动自本晚起宣布临时戒严等,组织直接命中：民盟；机关/情报：蒋中正；年份：1947,drnh:002-090300-00016-337,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDAxNi0zMzciLCJhdHRyIjoiKyJ9XX0%3D
重点校订,128,A,90,621,1012,1947/11/04 ~ 1947/11/04,沈鸿烈电蒋中正浙大昨日宣布复课惟适值学生自治会改组为共党民盟所控制复要求校方保释被捕学生暨组控诉委员会等项并决定本日罢课一天明日起休止罢课等,组织直接命中：民盟；机关/情报：蒋中正；年份：1947,drnh:002-090300-00016-338,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDAxNi0zMzgiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,127,A,90,524,915,1948/05/06 ~ 1948/05/06,保密局呈蒋中正港英政府对民主同盟分子干涉情形,组织直接命中：民主同盟；机关/情报：蒋中正、保密局；年份：1948,drnh:002-020400-00010-099,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAxMC0wOTkiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,127,A,90,574,965,1948/05/19 ~ 1948/05/19,中讯局呈蒋中正有关李济琛及民盟沈钧儒等商讨配合中共五月攻势问题,组织直接命中：民盟；人物：沈钧儒；机关/情报：蒋中正；年份：1948,drnh:002-020400-00025-063,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAyNS0wNjMiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,127,A,90,579,970,1948/07/09 ~ 1948/07/09,保密局呈蒋中正苏俄罗申对民盟工作指示,组织直接命中：民盟；机关/情报：蒋中正、保密局；年份：1948,drnh:002-020400-00048-074,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDA0OC0wNzQiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,125,A,90,555,946,1945/04/25 ~ 1945/04/25,程潜电何应钦据报奸伪与民主同盟鼓动西南联大学生发出国是意见后继以谣言攻势更欲于五四扩大示威游行并正进行组织全国学联会等情请与龙云设法预防,组织直接命中：民主同盟；年份：1945,drnh:002-090300-00012-116,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDAxMi0xMTYiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,125,A,90,618,1009,1946/02/26 ~ 1946/02/26,赵联群电赵应时新华日报载成都学生游行口号中有打倒民盟打倒张群拥护陈立夫等口号希即查明后由游行团体申明否认并指责日报造谣及由中央社发稿如何,组织直接命中：民盟；年份：1946,drnh:002-090300-00016-300,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDAxNi0zMDAiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,125,A,90,617,1008,1946/07/01 ~ 1946/07/01,钱裕昆电赵联群据报在滇奸党与民盟为取得工商活动根据地与通讯据点特借云大政治学会名义于台湾贸易公司于百溪来滇时介绍联大云大毕业生随往该公司服务,组织直接命中：民盟；年份：1946,drnh:002-090300-00016-260,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDAxNi0yNjAiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,125,A,90,615,1006,1946/09/27 ~ 1946/09/27,重庆行辕电华夏胜据报渝市奸伪与民盟拉拢新兴小党派奸伪吴玉章指示在渝干部周文认为此项工作侧重由民盟设法运用其办法为考查新兴党派要人思想等,组织直接命中：民盟；年份：1946,drnh:002-090300-00016-124,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDAxNi0xMjQiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,125,A,90,647,1038,1947,对付海外中共民盟办法及范经绍计划,组织直接命中：民盟；年份：1947,drnh:020-010110-0113,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDIwLTAxMDExMC0wMTEzIiwiYXR0ciI6IisifV19
重点校订,124,A,90,622,1013,1948/07/22 ~ 1948/07/22,陶镕电蒋中正立院休会返昆昆明学潮虽解决但因中共民盟发展已久外县仍多奸党活动及滇省共匪在滇桂越边境较多企图与桂境李济琛指挥下之民主联军联合,组织直接命中：民盟；机关/情报：蒋中正；年份：1948,drnh:002-090300-00016-362,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDAxNi0zNjIiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,124,A,90,634,1025,1948/09/07 ~ 1948/09/07,卢汉电蒋中正称滇西匪段英已遭击溃在昆明捕获现正严讯中期得民盟在云南逆谋以为预防,组织直接命中：民盟；机关/情报：蒋中正；年份：1948,drnh:002-090300-00189-150,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDE4OS0xNTAiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,124,A,90,635,1026,1948/09/21 ~ 1948/09/21,王耀武电蒋中正称据杨团一称吴化文曾对其面示毛泽东冯玉祥之致电促其参加革命及该师驻京办事处长王一民思想左倾接近民盟常密往防地与吴密谈等,组织直接命中：民盟；机关/情报：蒋中正；年份：1948,drnh:002-090300-00190-159,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDE5MC0xNTkiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,124,A,90,528,919,1948/10/19 ~ 1948/10/19,俞济时呈蒋中正谓李济琛与毛泽东勾结情况民主同盟谋破坏美援,组织直接命中：民主同盟；机关/情报：蒋中正；年份：1948,drnh:002-020400-00011-127,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAxMS0xMjciLCJhdHRyIjoiKyJ9XX0%3D
重点校订,124,A,90,563,954,1949/05/31 ~ 1949/05/31,毛人凤电蒋中正据报匪军占据关中后将由阳平关暨鄂西等地分股入四川现四川境内哥老会帮在民主同盟分子拉拔下已在甘陕川边区控制民团帮徒反对胡宗南部入川,组织直接命中：民主同盟；机关/情报：蒋中正；年份：1949,drnh:002-090300-00199-149,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDE5OS0xNDkiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,124,A,90,575,966,1949/09/13 ~ 1949/09/13,李宗黄电蒋中正拟请令当局将中共及民盟首要全部捕拿,组织直接命中：民盟；机关/情报：蒋中正；年份：1949,drnh:002-020400-00032-031,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAzMi0wMzEiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,121,A,90,570,961,1948/05/01 ~ 1948/05/01,国立海疆学校侨生电国民政府为本校校长以下教职员多数均为异党民盟份子影响学生思想迅予整肃,组织直接命中：民盟；年份：1948,drnh:001-090341-00001-070,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTA5MDM0MS0wMDAwMS0wNzAiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,119,A,90,503,894,1944/00/00 ~ 1944/00/00,川康军人动态含成都某方面对时局阴谋文件与川康某种运动负责人名单等，中国民主同盟对抗战最后阶段的主要政治主张，周成虎呈潘文华有关四川预备计划,组织直接命中：中国民主同盟、民主同盟；年份：1944,drnh:002-080101-00039-006,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDEwMS0wMDAzOS0wMDYiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,118,A,90,690,1081,1946/10/02 ~ 1946/10/02,张澜等电蒋中正恳请停止国共内战举行国民大会制定宪法以促进国家和平统一完成民主宪政,人物：张澜；事件：国民大会、宪法、内战；机关/情报：蒋中正；年份：1946,drnh:002-090300-00144-177,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDE0NC0xNzciLCJhdHRyIjoiKyJ9XX0%3D
重点校订,115,A,90,678,1069,1947/12/19 ~ 1947/12/19,保密局等呈蒋中正为李济琛郭沫若等积极筹组民主阵线并发表谬论及张君劢与张澜孙宝毅晤谈内容等情报提要等四则,人物：张澜、张君劢；机关/情报：蒋中正、情报、保密局；年份：1947,drnh:002-080200-00537-157,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDIwMC0wMDUzNy0xNTciLCJhdHRyIjoiKyJ9XX0%3D
重点校订,115,A,90,680,1071,1948/10/01 ~ 1948/10/01,保密局等呈蒋中正报告沈钧儒等函张澜等报告有关新政协问题及青年党民社党农民党近与共党接触有试探参加新政协企图等各党派动态情报提要四则,人物：张澜、沈钧儒；事件：政协；机关/情报：蒋中正、情报、保密局；年份：1948,drnh:002-080200-00547-072,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDIwMC0wMDU0Ny0wNzIiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,113,A,90,745,1136,1946/05/22 ~ 1946/05/22,张君劢黄炎培等电蒋中正周恩来毛泽东东北停战协议签字已逾五十余日但战事未已现吁请立刻停战共军撤出且不再进兵长春东北政务委员会进驻当地主持政务等,人物：张君劢、黄炎培；事件：停战；机关/情报：蒋中正；年份：1946,drnh:002-090300-00019-050,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDAxOS0wNTAiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,112,A,90,812,1203,1945/07/01 ~ 1945/07/01,戴笠电蒋中正据报黄炎培左舜生褚辅成等于七月一日乘美军机赴延安,人物：左舜生、黄炎培；机关/情报：戴笠、蒋中正；年份：1945,drnh:002-080200-00301-062,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDIwMC0wMDMwMS0wNjIiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,112,A,90,813,1204,1945/07/05 ~ 1945/07/05,侦察电台电蒋中正中共欢迎褚辅成黄炎培冷遹傅斯年左舜生章伯钧等人晚会情形,人物：章伯钧、左舜生、黄炎培；机关/情报：蒋中正；年份：1945,drnh:002-080200-00301-063,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDIwMC0wMDMwMS0wNjMiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,110,A,90,717,1108,1945/02/02 ~ 1945/02/02,钱大钧等呈蒋中正有关沈钧儒等访周恩来询及中国国民党召开国民大会意见,人物：沈钧儒；事件：国民大会；机关/情报：蒋中正；年份：1945,drnh:002-020400-00003-034,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAwMy0wMzQiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,110,A,90,797,1188,1946/10/25 ~ 1946/10/25,皮宗敢电周宏涛转蒋中正闻马歇尔司徒雷登接见罗隆基等提出第三方面应注意政府改组及国大诸问题与整军方案暨中共愿接受钧座所提八原则等谈话内容,人物：罗隆基；事件：马歇尔；机关/情报：蒋中正；年份：1946,drnh:002-090300-00023-106,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDAyMy0xMDYiLCJhdHRyIjoiKyJ9XX0%3D
重点校订,110,A,90,780,1171,1947/02/08 ~ 1947/02/08,中统局呈蒋中正谓罗隆基不参加改组政府刘文辉地方与中央同时改组,人物：罗隆基；事件：改组政府；机关/情报：蒋中正；年份：1947,drnh:002-020400-00010-029,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAxMC0wMjkiLCJhdHRyIjoiKyJ9XX0%3D
常规校订,109,A,90,672,1063,1945/09/06 ~ 1945/09/06,戴笠叶秀峰张镇呈蒋中正共党徐水王若飞毛泽东张澜对国共谈判宣传汇报,人物：张澜；机关/情报：戴笠、蒋中正；年份：1945,drnh:002-080200-00302-036,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDIwMC0wMDMwMi0wMzYiLCJhdHRyIjoiKyJ9XX0%3D
常规校订,109,A,90,746,1137,1946/06/12 ~ 1946/06/12,薛藩滋电毛人凤得毛泽东电黄炎培沈钧儒章伯钧梁槎溟谓东北问题和平解决为该党一贯主张兹承电示原则上极表赞同一切当与周恩来面商,人物：沈钧儒、章伯钧、黄炎培；年份：1946,drnh:002-090300-00020-259,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDAyMC0yNTkiLCJhdHRyIjoiKyJ9XX0%3D
常规校订,109,A,90,719,1110,1946/10/31 ~ 1946/10/31,蒋中正接孙科吴铁城等呈第三方面主张由政府中共等武方面各推二人举行非正式事综合商谈之建议及接陈布雷报告与第三方面人士会谈情形黄炎培梁漱溟等之表示似尚欲政府再作让步行政院即随同国…,人物：黄炎培、梁漱溟；机关/情报：蒋中正；年份：1946,drnh:002-060100-00217-031,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIxNy0wMzEiLCJhdHRyIjoiKyJ9XX0%3D
常规校订,109,A,90,806,1197,1947/02/01 ~ 1947/02/01,保密局呈蒋中正第三党章伯钧朱蕴山商讨该党改组拟拥黄琪翔李济琛,人物：章伯钧；机关/情报：蒋中正、保密局；年份：1947,drnh:002-020400-00010-028,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAxMC0wMjgiLCJhdHRyIjoiKyJ9XX0%3D
常规校订,108,A,90,816,1207,1948/08/17 ~ 1948/08/17,保密局呈蒋中正查李济琛章伯钧对中共看法意见分歧与李济琛宋子文会晤情形及冯玉祥离美消息与其汇款来源等情报提要,人物：章伯钧；机关/情报：蒋中正、情报、保密局；年份：1948,drnh:002-080200-00547-033,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDIwMC0wMDU0Ny0wMzMiLCJhdHRyIjoiKyJ9XX0%3D
常规校订,108,A,90,817,1208,1948/11/21 ~ 1948/11/21,保密局呈蒋中正报告青年党将召开六中全会商决今后政治态度及张君劢指示民社党应基于国家民族立场与国民党同一阵线阻止共党得势等各党派动态情报提要五则,人物：张君劢；机关/情报：蒋中正、情报、保密局；年份：1948,drnh:002-080200-00547-097,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDIwMC0wMDU0Ny0wOTciLCJhdHRyIjoiKyJ9XX0%3D
常规校订,107,A,90,662,1053,1941/01/24 ~ 1941/01/24,张澜黄炎培等呈蒋中正关于国民参政会此次开会建议邀请中央出席完成行宪手续等意见，宋庆龄等呈蒋中正请审慎处理新四军问题,人物：张澜、黄炎培；事件：国民参政会；机关/情报：蒋中正；年份：1941,drnh:002-080103-00050-011,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDEwMy0wMDA1MC0wMTEiLCJhdHRyIjoiKyJ9XX0%3D
常规校订,106,A,90,723,1114,1945/04/18 ~ 1946/12/14,宋子文白崇禧张君劢等分电蒋中正陈述对共党问题之意见,人物：张君劢；机关/情报：蒋中正；年份：1945,drnh:002-080104-00015-001,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDEwNC0wMDAxNS0wMDEiLCJhdHRyIjoiKyJ9XX0%3D
常规校订,106,A,90,798,1189,1946/10/25 ~ 1946/10/25,皮宗敢电周宏涛转蒋中正晤司徒雷登谓今日马与司徒接见第三方面罗隆基李璜等谓现阶段应集中讨论实行整军方案办法及罗等称中共有接受八项原则之可能等,人物：罗隆基；机关/情报：蒋中正；年份：1946,drnh:002-090300-00023-219,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDAyMy0yMTkiLCJhdHRyIjoiKyJ9XX0%3D
常规校订,103,A,90,650,1041,1946/07/16 ~ 1947/06/16,青海省参议会等呈请纠正张澜反美对华货款言论，四川省参议会呈请建设衡阳为抗战纪念城，长春市临时参议会呈请取消中央不利民生之骈枝机构，改善平津及华北各项措施,人物：张澜；年份：1946,drnh:001-050060-00007-000,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTA1MDA2MC0wMDAwNy0wMDAiLCJhdHRyIjoiKyJ9XX0%3D
常规校订,103,A,90,674,1065,1947/10/13 ~ 1947/10/13,据上海大公报张澜谈话请饬祝绍周呈报杜斌丞勾结匪军证据以便反驳,人物：张澜；年份：1947,drnh:002-080200-00321-036,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDIwMC0wMDMyMS0wMzYiLCJhdHRyIjoiKyJ9XX0%3D
常规校订,100,A,90,730,1121,1944/11/15 ~ 1944/11/15,李健生函蒋中正告以周恩来访沈钧儒张申府等表示国民党系因内外压力而与共党合作认为国民党若不改变态度将难挽回危局,人物：沈钧儒；机关/情报：蒋中正；年份：1944,drnh:002-080200-00300-030,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDIwMC0wMDMwMC0wMzAiLCJhdHRyIjoiKyJ9XX0%3D
